year,month,day,hour,generation,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,system size,normalized power
2023,9,28,18,237.0,23.6,23.6,10.8,44.47,0.0,0.0,None,0.0,0.0,15.5,4.3,139.5,1022.0,15.9,24.1,199,0.7,2,10,Clear,clear-day,remote,864.0,0.2743055555555556
2023,9,28,19,57.0,21.1,21.1,11.5,54.23,0.0,0.0,None,0.0,0.0,7.2,3.2,137.3,1022.0,0.0,24.1,50,0.2,1,10,Clear,clear-day,remote,864.0,0.06597222222222222
2023,9,28,20,0.0,19.2,19.2,10.5,57.08,0.0,0.0,None,0.0,0.0,4.3,3.2,127.2,1023.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,0.0
2023,9,28,21,-2.0,14.5,14.5,12.9,90.26,0.0,0.0,None,0.0,0.0,6.5,0.0,119.0,1024.1,0.0,10.0,0,0.0,0,10,Clear,clear-night,33177099999.3339,852.0,-0.002347417840375587
2023,9,28,22,-2.0,15.7,15.7,10.5,71.2,0.0,0.0,None,0.0,0.0,6.8,4.3,104.0,1024.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,28,23,-2.0,14.4,14.4,10.8,78.97,0.0,0.0,None,0.0,0.0,8.3,5.0,86.1,1024.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,29,0,-2.0,11.8,11.8,10.6,92.91,0.0,0.0,None,0.0,0.0,8.6,0.0,94.5,1024.9,0.0,10.0,0,0.0,0,10,Clear,clear-night,33177099999.3339,852.0,-0.002347417840375587
2023,9,29,1,-2.0,13.0,13.0,10.5,84.79,0.0,0.0,None,0.0,0.0,8.6,4.7,103.7,1024.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,29,2,-2.0,12.6,12.6,10.1,84.74,0.0,0.0,None,0.0,0.0,7.6,4.3,111.8,1024.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,29,3,-2.0,10.1,10.1,9.3,94.78,0.0,0.0,None,0.0,0.0,7.2,0.0,94.3,1025.1,30.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,9,29,4,-2.0,10.9,10.9,9.8,92.92,0.0,0.0,None,0.0,0.0,7.2,4.3,91.3,1025.0,1.5,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,29,5,-2.0,10.6,10.6,9.5,92.91,0.0,0.0,None,0.0,0.0,7.9,4.7,99.3,1024.0,5.1,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,29,6,-2.0,9.7,9.7,9.0,95.48,0.0,0.0,None,0.0,0.0,8.3,2.0,170.0,1024.8,30.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,9,29,7,-2.0,10.0,9.7,8.9,92.87,0.0,0.0,None,0.0,0.0,8.6,5.0,103.4,1024.0,4.8,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,29,8,15.0,10.2,10.2,8.9,91.64,0.0,0.0,None,0.0,0.0,9.0,5.0,108.9,1024.0,3.8,24.1,15,0.1,0,10,Clear,clear-day,remote,864.0,0.017361111111111112
2023,9,29,9,146.0,12.3,12.3,11.7,95.49,0.0,0.0,None,0.0,0.0,8.6,3.2,130.0,1024.5,6.3,10.0,136,0.5,1,10,Clear,clear-day,33177099999.3339,852.0,0.17136150234741784
2023,9,29,10,352.0,16.3,16.3,12.1,76.19,0.0,0.0,None,0.0,0.0,13.3,5.8,133.8,1024.0,0.0,24.1,290,1.0,3,10,Clear,clear-day,remote,864.0,0.4074074074074074
2023,9,29,11,529.0,19.6,19.6,12.6,63.97,0.0,0.0,None,0.0,0.0,15.8,6.8,154.9,1024.0,0.0,24.1,429,1.5,4,10,Clear,clear-day,remote,864.0,0.6122685185185185
2023,9,29,12,645.0,21.5,21.5,11.8,54.21,0.0,0.0,None,0.0,0.0,18.0,6.8,183.0,1023.9,0.0,15.5,533,1.9,5,10,Clear,clear-day,33177099999.3339,852.0,0.7570422535211268
2023,9,29,13,702.0,23.7,23.7,12.0,47.86,0.0,0.0,None,0.0,0.0,20.2,9.7,173.8,1023.0,0.0,24.1,592,2.1,6,10,Clear,clear-day,remote,864.0,0.8125
2023,9,29,14,722.0,24.5,24.5,10.9,42.41,0.0,0.0,None,0.0,0.0,22.3,10.8,177.6,1023.0,0.0,24.1,603,2.2,6,10,Clear,clear-day,remote,864.0,0.8356481481481481
2023,9,29,15,676.0,24.8,24.8,10.3,40.04,0.0,0.0,None,0.0,0.0,20.5,7.2,200.0,1022.1,30.9,32.2,562,2.0,6,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.7934272300469484
2023,9,29,16,573.0,25.5,25.5,7.8,32.43,0.0,0.0,None,0.0,0.0,20.9,9.4,196.5,1022.0,25.4,24.1,473,1.7,5,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.6631944444444444
2023,9,29,17,427.0,24.9,24.9,7.7,33.38,0.0,0.0,None,0.0,0.0,19.1,7.9,203.5,1021.0,11.7,24.1,346,1.2,3,10,Clear,clear-day,remote,864.0,0.49421296296296297
2023,9,29,18,234.0,23.2,23.2,9.1,40.65,0.0,0.0,None,0.0,0.0,16.2,4.7,209.0,1021.0,1.0,24.1,194,0.7,2,10,Clear,clear-day,remote,864.0,0.2708333333333333
2023,9,29,19,53.0,20.3,20.3,10.2,52.26,0.0,0.0,None,0.0,0.0,8.3,2.9,207.1,1021.0,0.0,24.1,46,0.2,0,10,Clear,clear-day,remote,864.0,0.061342592592592594
2023,9,29,20,-2.0,18.3,18.3,9.3,55.72,0.0,0.0,None,0.0,0.0,4.3,2.9,199.2,1021.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,29,21,-2.0,17.4,17.4,9.6,60.17,0.0,0.0,None,0.0,0.0,2.5,2.2,170.8,1021.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,29,22,-2.0,16.5,16.5,8.8,60.36,0.0,0.0,None,0.0,0.0,2.9,2.2,189.4,1021.0,0.8,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,29,23,-2.0,15.5,15.5,8.9,64.78,0.0,0.0,None,0.0,0.0,2.5,2.2,207.6,1021.0,0.0,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,30,0,-2.0,11.2,11.2,10.0,92.19,0.0,0.0,None,0.0,0.0,2.5,2.0,160.0,1022.0,0.0,8.7,0,0.0,0,10,Clear,clear-night,33177099999.3339,852.0,-0.002347417840375587
2023,9,30,1,-2.0,13.9,13.9,8.8,71.34,0.0,0.0,None,0.0,0.0,2.9,2.5,180.8,1021.0,1.8,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,30,2,-2.0,13.0,13.0,8.7,75.14,0.0,0.0,None,0.0,0.0,4.3,3.6,161.7,1021.0,6.7,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,9,30,3,-2.0,9.6,9.6,9.0,95.97,0.0,0.0,None,0.0,0.0,4.7,2.0,160.0,1021.9,33.6,6.2,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,9,30,4,-2.0,10.7,10.7,9.2,90.44,0.0,0.0,None,0.0,0.0,5.4,3.6,144.8,1021.0,39.8,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,9,30,5,-2.0,10.4,10.4,9.1,91.65,0.0,0.0,None,0.0,0.0,5.0,3.2,193.4,1021.0,54.2,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,9,30,6,-2.0,8.3,8.3,8.1,98.88,0.0,0.0,None,0.0,0.0,5.4,4.0,170.0,1021.0,49.6,4.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,9,30,7,-2.0,10.4,10.4,8.8,89.81,0.0,0.0,None,0.0,0.0,6.1,3.6,174.1,1020.0,26.3,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,9,30,8,14.0,10.7,10.7,8.8,88.04,0.0,0.0,None,0.0,0.0,5.4,4.0,182.7,1020.0,8.8,24.1,14,0.1,0,10,Clear,clear-day,remote,864.0,0.016203703703703703
2023,9,30,9,143.0,11.7,11.7,10.7,93.39,0.0,0.0,None,0.0,0.0,6.1,2.0,170.0,1020.7,40.0,5.3,131,0.5,1,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.16784037558685447
2023,9,30,10,348.0,16.6,16.6,12.1,74.74,0.0,0.0,None,0.0,0.0,10.4,4.7,199.7,1021.0,0.0,24.1,284,1.0,3,10,Clear,clear-day,remote,864.0,0.4027777777777778
2023,9,30,11,520.0,19.8,19.8,12.9,64.43,0.0,0.0,None,0.0,0.0,15.1,7.2,214.6,1020.0,0.0,24.1,424,1.5,4,10,Clear,clear-day,remote,864.0,0.6018518518518519
2023,9,30,12,634.0,20.8,20.8,12.8,60.32,0.0,0.0,None,0.0,0.0,18.4,6.8,232.0,1019.5,80.0,15.5,529,1.9,5,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.744131455399061
2023,9,30,13,703.0,23.0,23.0,12.4,51.25,0.0,0.0,None,0.0,0.0,22.0,10.1,236.0,1019.0,0.0,24.1,588,2.1,6,10,Clear,clear-day,remote,864.0,0.8136574074074074
2023,9,30,14,713.0,22.7,22.7,12.2,51.51,0.0,0.0,None,0.0,0.0,24.1,11.9,259.0,1019.0,100.0,24.1,593,2.1,6,10,Overcast,cloudy,remote,864.0,0.8252314814814815
2023,9,30,15,675.0,24.1,24.1,12.0,46.6,0.0,0.0,None,0.0,0.0,23.8,10.8,260.0,1018.2,51.1,32.2,501,1.8,5,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.7922535211267606
2023,9,30,16,581.0,23.9,23.9,10.4,42.52,0.0,0.0,None,0.0,0.0,24.8,11.5,277.4,1019.0,100.0,24.1,380,1.4,4,10,Overcast,cloudy,remote,864.0,0.6724537037037037
2023,9,30,17,424.0,22.8,22.8,10.3,45.14,0.0,0.0,None,0.0,0.0,23.8,11.2,283.5,1018.0,100.0,24.1,258,0.9,3,10,Overcast,cloudy,remote,864.0,0.49074074074074076
2023,9,30,18,229.0,19.2,19.2,13.6,70.11,0.0,0.0,None,0.0,0.0,28.4,8.4,293.0,1019.2,91.1,15.5,125,0.5,1,10,Overcast,cloudy,33177099999.3339,852.0,0.2687793427230047
2023,9,30,19,47.0,18.6,18.6,12.7,68.53,0.0,0.0,None,0.0,0.0,24.5,13.0,302.3,1019.0,100.0,24.1,21,0.1,0,10,Overcast,cloudy,remote,864.0,0.05439814814814815
2023,9,30,20,-2.0,16.6,16.6,13.5,81.92,0.0,0.0,None,0.0,0.0,29.5,11.9,307.0,1019.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,9,30,21,-2.0,16.8,16.8,14.2,84.78,0.166,100.0,rain,0.0,0.0,16.9,8.4,290.0,1020.2,100.0,10.0,0,0.0,0,10,"Rain, Overcast",rain,33177099999.3339,852.0,-0.002347417840375587
2023,9,30,22,-2.0,15.5,15.5,15.1,97.46,0.0,0.0,rain,0.0,0.0,17.6,9.0,274.9,1021.0,99.7,12.2,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,9,30,23,-2.0,15.7,15.7,15.2,96.84,0.0,0.0,rain,0.0,0.0,21.6,11.2,288.7,1021.0,99.3,23.9,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,10,1,0,-2.0,14.7,14.7,12.7,88.08,0.0,0.0,None,0.0,0.0,21.6,12.4,328.0,1021.6,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,-0.002347417840375587
2023,10,1,1,-2.0,15.3,15.3,13.9,91.36,0.0,0.0,None,0.0,0.0,27.4,14.0,310.4,1021.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,10,1,2,-2.0,14.2,14.2,11.8,85.48,0.0,0.0,None,0.0,0.0,32.8,13.0,330.4,1022.0,96.2,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,10,1,3,-2.0,11.9,11.9,9.4,84.67,0.0,0.0,None,0.0,0.0,17.3,7.2,300.0,1023.1,30.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999,803.0,-0.0024906600249066002
2023,10,1,4,-2.0,12.6,12.6,11.3,91.79,0.0,0.0,None,0.0,0.0,18.4,9.0,310.8,1023.0,65.3,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,1,5,-2.0,11.5,11.5,10.8,95.46,0.0,0.0,None,0.0,0.0,16.9,8.3,311.3,1023.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,10,1,6,-2.0,10.2,10.2,9.3,94.22,0.0,0.0,None,0.0,0.0,15.5,5.6,292.0,1023.6,52.3,6.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,10,1,7,-2.0,10.5,10.5,10.3,98.67,0.0,0.0,None,0.0,0.0,15.8,8.3,293.0,1023.0,75.6,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,1,8,12.0,10.7,10.7,10.2,96.72,0.0,0.0,None,0.0,0.0,15.8,7.9,281.2,1023.0,93.2,24.1,12,0.0,0,10,Overcast,cloudy,remote,864.0,0.013888888888888888
2023,10,1,9,138.0,10.4,10.4,9.4,93.19,1.336,100.0,rain,0.0,0.0,16.9,7.2,280.0,1024.0,90.0,12.0,93,0.3,1,10,"Rain, Partially cloudy",rain,33177099999.3339,852.0,0.1619718309859155
2023,10,1,10,344.0,12.5,12.5,10.3,86.45,0.0,0.0,None,0.0,0.0,19.8,9.0,282.7,1024.0,100.0,24.1,209,0.8,2,10,Overcast,cloudy,remote,864.0,0.39814814814814814
2023,10,1,11,525.0,13.7,13.7,10.3,79.93,0.0,0.0,None,0.0,0.0,22.0,10.8,294.6,1024.0,100.0,24.1,288,1.0,3,10,Overcast,cloudy,remote,864.0,0.6076388888888888
2023,10,1,12,634.0,13.9,13.9,10.5,80.35,0.0,0.0,None,0.0,0.0,23.4,7.2,276.0,1024.0,77.8,15.5,377,1.4,4,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.744131455399061
2023,10,1,13,693.0,15.5,15.5,10.1,70.22,0.0,0.0,None,0.0,0.0,26.6,13.0,297.8,1023.0,77.0,24.1,403,1.5,4,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.8020833333333334
2023,10,1,14,704.0,16.3,16.3,9.0,61.97,0.0,0.0,None,0.0,0.0,29.5,14.8,302.3,1023.0,92.1,24.1,452,1.6,5,10,Overcast,cloudy,remote,864.0,0.8148148148148148
2023,10,1,15,663.0,16.4,16.4,8.6,59.73,0.0,0.0,None,0.0,0.0,29.5,10.8,299.0,1023.0,84.5,32.2,503,1.8,5,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.778169014084507
2023,10,1,16,568.0,16.5,16.5,7.7,56.02,0.0,0.0,None,0.0,0.0,30.2,14.8,301.1,1023.0,91.6,24.1,383,1.4,4,10,Overcast,cloudy,remote,864.0,0.6574074074074074
2023,10,1,17,328.0,16.2,16.2,7.8,57.49,0.0,0.0,None,0.0,0.0,29.2,13.0,300.4,1022.0,87.9,24.1,272,1.0,3,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.37962962962962965
2023,10,1,18,98.0,15.7,15.7,9.0,64.22,0.0,0.0,None,0.0,0.0,25.9,7.2,283.0,1022.1,80.0,32.2,145,0.5,1,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.11502347417840375
2023,10,1,19,13.0,13.8,13.8,8.6,70.84,0.0,0.0,None,0.0,0.0,19.1,6.5,273.3,1022.0,84.8,24.1,17,0.1,0,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.015046296296296295
2023,10,1,20,-2.0,12.6,12.6,8.8,77.65,0.0,0.0,None,0.0,0.0,12.2,6.1,266.0,1022.0,99.8,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,-0.0023148148148148147
2023,10,1,21,-2.0,12.5,12.5,9.5,81.83,0.0,0.0,None,0.0,0.0,12.6,7.2,273.0,1022.8,62.3,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,10,1,22,-2.0,11.9,11.9,9.0,82.41,0.0,0.0,None,0.0,0.0,13.7,7.2,275.6,1023.0,59.2,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,1,23,-2.0,10.8,10.8,9.0,88.64,0.0,0.0,None,0.0,0.0,13.7,7.2,278.4,1023.0,16.2,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,10,2,0,-2.0,10.9,10.9,9.2,89.19,0.0,0.0,None,0.0,0.0,13.3,5.2,269.0,1023.5,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,-0.002347417840375587
2023,10,2,1,-1.0,9.5,8.8,8.5,93.48,0.0,0.0,None,0.0,0.0,11.9,6.1,287.5,1023.0,60.9,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0011574074074074073
2023,10,2,2,-2.0,9.7,9.1,8.6,92.86,0.0,0.0,None,0.0,0.0,11.2,5.8,289.7,1024.0,63.2,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,2,3,-1.0,9.0,9.0,8.0,93.11,0.0,0.0,None,0.0,0.0,10.1,4.0,260.0,1024.0,61.2,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.0011737089201877935
2023,10,2,4,-2.0,9.4,8.8,8.5,94.11,0.0,0.0,None,0.0,0.0,10.4,5.8,288.6,1024.0,72.6,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,2,5,-1.0,9.4,8.8,8.6,94.75,0.0,0.0,None,0.0,0.0,10.4,5.8,287.5,1024.0,69.1,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0011574074074074073
2023,10,2,6,-1.0,8.2,8.2,7.7,96.3,0.0,0.0,None,0.0,0.0,10.4,2.0,260.0,1024.7,39.3,6.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.0011737089201877935
2023,10,2,7,-2.0,8.3,7.5,7.7,96.0,0.0,0.0,None,0.0,0.0,10.4,5.8,281.0,1024.0,38.1,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,2,8,8.0,8.2,7.5,7.6,96.0,0.0,0.0,None,0.0,0.0,10.4,5.4,279.6,1025.0,33.9,24.1,11,0.0,0,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.009259259259259259
2023,10,2,9,55.0,9.0,9.0,8.4,96.32,0.0,0.0,None,0.0,0.0,13.0,2.0,270.0,1025.6,40.0,5.5,120,0.4,1,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.06455399061032864
2023,10,2,10,129.0,12.1,12.1,9.5,84.12,0.0,0.0,None,0.0,0.0,15.8,7.2,272.5,1026.0,3.8,24.1,271,1.0,3,10,Clear,clear-day,remote,864.0,0.14930555555555555
2023,10,2,11,182.0,14.4,14.4,10.3,76.38,0.0,0.0,None,0.0,0.0,16.9,7.9,272.1,1025.0,26.9,24.1,406,1.5,4,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.21064814814814814
2023,10,2,12,239.0,15.1,15.1,11.2,77.58,0.0,0.0,None,0.0,0.0,21.2,7.2,248.0,1025.6,30.0,15.5,509,1.8,5,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.2805164319248826
2023,10,2,13,343.0,17.0,17.0,9.0,59.27,0.0,0.0,None,0.0,0.0,23.4,10.8,281.5,1025.0,59.4,24.1,567,2.0,6,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.39699074074074076
2023,10,2,14,431.0,17.4,17.4,8.4,55.49,0.0,0.0,None,0.0,0.0,23.8,11.5,288.7,1024.0,74.9,24.1,577,2.1,6,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.4988425925925926
2023,10,2,15,550.0,17.7,17.7,9.4,58.22,0.0,0.0,None,0.0,0.0,21.2,8.8,279.0,1024.7,80.0,15.5,535,1.9,5,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.6455399061032864
2023,10,2,16,406.0,18.1,18.1,8.0,51.67,0.0,0.0,None,0.0,0.0,21.6,9.4,280.7,1024.0,77.1,24.1,446,1.6,4,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.4699074074074074
2023,10,2,17,164.0,17.6,17.6,8.5,55.17,0.0,0.0,None,0.0,0.0,20.5,9.0,282.8,1024.0,82.0,24.1,319,1.1,3,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.18981481481481483
2023,10,2,18,72.0,17.5,17.5,9.6,59.89,0.0,0.0,None,0.0,0.0,18.4,2.0,350.0,1023.9,68.9,15.5,170,0.6,2,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.08450704225352113
2023,10,2,19,15.0,14.7,14.7,10.4,75.42,0.0,0.0,None,0.0,0.0,12.2,3.2,270.6,1024.0,43.6,24.1,30,0.1,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.017361111111111112
2023,10,2,20,-2.0,13.3,13.3,10.0,80.41,0.0,0.0,None,0.0,0.0,5.8,3.6,244.6,1024.0,28.3,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,2,21,-2.0,11.6,11.6,8.8,83.27,0.0,0.0,None,0.0,0.0,5.0,2.0,160.0,1025.0,91.1,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,-0.002347417840375587
2023,10,2,22,-2.0,11.7,11.7,9.3,85.21,0.0,0.0,None,0.0,0.0,6.1,4.0,207.9,1025.0,57.1,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,2,23,-2.0,11.2,11.2,9.2,87.49,0.0,0.0,None,0.0,0.0,6.1,4.0,191.0,1025.0,1.2,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,10,3,0,-2.0,10.1,10.1,8.6,89.95,0.0,0.0,None,0.0,0.0,7.2,2.0,210.0,1025.1,67.7,9.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,10,3,1,-2.0,10.6,10.6,9.1,90.44,0.0,0.0,None,0.0,0.0,7.6,4.7,187.7,1024.0,39.2,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,3,2,-2.0,10.5,10.5,8.9,89.82,0.0,0.0,None,0.0,0.0,8.3,4.7,192.9,1024.0,14.5,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,10,3,3,-2.0,8.5,8.5,7.7,94.22,0.0,0.0,None,0.0,0.0,6.8,1.6,130.0,1024.6,60.0,9.6,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,10,3,4,-2.0,9.9,9.9,8.7,92.24,0.0,0.0,None,0.0,0.0,7.6,4.3,191.9,1024.0,27.0,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,-0.0023148148148148147
2023,10,3,5,-2.0,9.8,9.8,8.5,91.61,0.0,0.0,None,0.0,0.0,7.2,4.3,191.2,1024.0,16.8,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,10,3,6,-2.0,9.2,8.7,8.5,95.46,0.0,0.0,None,0.0,0.0,7.6,5.2,167.0,1023.4,80.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,-0.002347417840375587
2023,10,3,7,-2.0,9.5,9.5,8.3,92.22,0.0,0.0,None,0.0,0.0,7.6,4.3,184.9,1023.0,17.2,24.1,0,0.0,0,10,Clear,clear-night,remote,864.0,-0.0023148148148148147
2023,10,3,8,7.0,9.6,9.6,8.3,91.6,0.0,0.0,None,0.0,0.0,7.6,4.3,179.4,1023.0,72.7,24.1,10,0.0,0,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.008101851851851851
2023,10,3,9,90.0,10.9,10.9,9.7,92.3,0.0,0.0,None,0.0,0.0,11.2,7.2,157.0,1022.9,85.5,10.0,83,0.3,1,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.1056338028169014
2023,10,3,10,257.0,14.0,14.0,9.9,76.32,0.0,0.0,None,0.0,0.0,18.4,9.0,183.3,1023.0,95.6,24.1,196,0.7,2,10,Overcast,cloudy,remote,864.0,0.2974537037037037
2023,10,3,11,435.0,16.3,16.3,10.6,68.98,0.0,0.0,None,0.0,0.0,21.2,10.1,187.3,1023.0,99.9,24.1,301,1.1,3,10,Overcast,cloudy,remote,864.0,0.5034722222222222
2023,10,3,12,561.0,18.2,18.2,11.5,64.75,0.0,0.0,None,0.0,0.0,23.0,10.4,204.0,1021.4,62.2,15.5,412,1.5,4,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.6584507042253521
2023,10,3,13,638.0,19.6,19.6,11.2,58.33,0.0,0.0,None,0.0,0.0,26.6,13.0,201.0,1021.0,55.6,24.1,508,1.8,5,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.7384259259259259
2023,10,3,14,600.0,20.6,20.6,11.5,55.93,0.0,0.0,None,0.0,0.0,26.6,13.0,195.4,1020.0,15.3,24.1,552,2.0,6,10,Clear,clear-day,remote,864.0,0.6944444444444444
2023,10,3,15,496.0,21.7,21.7,12.2,54.64,0.0,0.0,None,0.0,0.0,27.0,12.4,209.0,1019.2,30.0,15.5,519,1.9,5,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.5821596244131455
2023,10,3,16,369.0,22.2,22.2,11.7,51.38,0.0,0.0,None,0.0,0.0,28.8,14.0,203.5,1019.0,14.5,24.1,433,1.6,4,10,Clear,clear-day,remote,864.0,0.4270833333333333
2023,10,3,17,169.0,21.8,21.8,12.0,53.7,0.0,0.0,None,0.0,0.0,29.2,13.7,206.8,1019.0,22.2,24.1,309,1.1,3,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.19560185185185186
2023,10,3,18,84.0,21.2,21.2,12.6,57.84,0.0,0.0,None,0.0,0.0,27.7,8.8,203.0,1017.4,30.0,15.5,163,0.6,2,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.09859154929577464
